time,temperature,voltage
5.605000000000000000e+02,9.570922851562500000e+01,2.812499999999973355e-02
5.606000000000000227e+02,9.530639648437500000e+01,6.062499999999992895e-02
5.607000000000000455e+02,9.490356445312500000e+01,4.062499999999991118e-02
5.607999999999999545e+02,9.506835937500000000e+01,4.812499999999975131e-02
5.608999999999999773e+02,9.523315429687500000e+01,2.562499999999978684e-02
5.610000000000000000e+02,9.325561523437500000e+01,5.812499999999998224e-02
5.611000000000000227e+02,9.364013671875000000e+01,2.075000000000000178e-01
5.612000000000000455e+02,9.327392578125000000e+01,5.312500000000008882e-02
5.612999999999999545e+02,9.345703125000000000e+01,6.312499999999987566e-02
5.613999999999999773e+02,9.250488281250000000e+01,2.812499999999973355e-02
5.615000000000000000e+02,9.151611328125000000e+01,4.562499999999980460e-02
5.616000000000000227e+02,9.206542968750000000e+01,2.812499999999973355e-02
5.617000000000000455e+02,9.173583984375000000e+01,2.562499999999978684e-02
5.617999999999999545e+02,9.171752929687500000e+01,4.062499999999991118e-02
5.618999999999999773e+02,9.058227539062500000e+01,8.124999999999982236e-02
5.620000000000000000e+02,8.999633789062500000e+01,1.812499999999994671e-02
5.621000000000000227e+02,9.058227539062500000e+01,5.312500000000008882e-02
5.622000000000000455e+02,9.019775390625000000e+01,5.812499999999998224e-02
5.622999999999999545e+02,8.904418945312500000e+01,4.062499999999991118e-02
5.623999999999999773e+02,8.902587890625000000e+01,2.312499999999984013e-02
5.625000000000000000e+02,8.851318359375000000e+01,2.562499999999978684e-02
5.626000000000000227e+02,8.902587890625000000e+01,5.812499999999998224e-02
5.627000000000000455e+02,8.807373046875000000e+01,2.312499999999984013e-02
5.627999999999999545e+02,8.745117187500000000e+01,1.812499999999994671e-02
5.628999999999999773e+02,8.757934570312500000e+01,3.812499999999996447e-02
5.630000000000000000e+02,8.710327148437500000e+01,2.062499999999989342e-02
5.631000000000000227e+02,8.763427734375000000e+01,2.312499999999984013e-02
